iso3,year,GDP
TON,2006,292232703.306768
TON,2005,261823805.433238
TON,2004,230678011.42199
TON,2003,202246591.215502
TON,2002,182764280.828501
TON,2001,181117230.406546
TON,2000,204848487.806485
TON,1999,199208717.501913
TON,1998,191504892.761394
TON,1997,214991452.314998
TON,1996,222100576.345483
TON,1995,208871665.748682
TON,1994,195990986.21421
TON,1993,138489884.393064
TON,1992,137066290.550071
TON,1991,132201141.446861
TON,1990,113563821.577404
TON,1989,106344854.986095
TON,1988,106657267.367342
TON,1987,81667133.4546982
TON,1986,68195855.6149733
TON,1985,60058663.3144773
TON,1984,64248354.5414656
TON,1983,60863963.963964
TON,1982,62068161.0711025
TON,1981,62242013.3302689
TON,1980,53260077.4311091
TON,1979,44667002.0120724
TON,1978,41567471.6721987
TON,1977,34139387.8908849
TON,1976,30036416.9619944
TON,1975,32506741.7201204
TTO,2025,25942749718.4685
TTO,2024,25633544529.4849
TTO,2023,25036993423.3664
TTO,2022,28341164301.126
TTO,2021,24222963262.7213
TTO,2020,20888515184.2239
TTO,2019,23477745791.6977
TTO,2018,23883058083.2171
TTO,2017,23830750900.6899
TTO,2016,23624322192.6274
TTO,2015,26841141793.2143
TTO,2014,29474180005.1333
TTO,2013,28560537057.1548
TTO,2012,27147349937.4689
TTO,2011,25433007437.1605
TTO,2010,22157920592.3669
TTO,2009,19172165225.5015
TTO,2008,27871587349.5413
TTO,2007,21641620049.9352
TTO,2006,18369361094.3886
TTO,2005,15982389018.4041
TTO,2004,13280291989.5755
TTO,2003,11305459802.0683
TTO,2002,9008298228.60273
TTO,2001,8824849191.03571
TTO,2000,8154342116.10311
TTO,1999,6808982520.75759
TTO,1998,6043686653.62189
TTO,1997,5737771523.10148
TTO,1996,5759570336.11287
TTO,1995,5329217747.21258
TTO,1994,4947181645.55221
TTO,1993,4669491134.2478
TTO,1992,5439552941.17647
TTO,1991,5307905882.35294
TTO,1990,5068000000.0
TTO,1989,4323058823.52941
TTO,1988,4496910569.10569
TTO,1987,4797777777.77778
TTO,1986,4794444444.44444
TTO,1985,7375918367.34694
TTO,1984,7757083333.33333
TTO,1983,7763750000.0
TTO,1982,8140416666.66667
TTO,1981,6992083333.33333
TTO,1980,6235833333.33333
TTO,1979,4602416625.0
TTO,1978,3562333458.33333
TTO,1977,3138666666.66667
TTO,1976,2500424955.23006
TTO,1975,2442669824.56431
TTO,1974,2042001070.5079
TTO,1973,1308785430.53591
TTO,1972,1083391757.89486
TTO,1971,896765214.626133
TTO,1970,821850000.0
TTO,1969,779200000.0
TTO,1968,758899950.0
TTO,1967,761981912.42271
TTO,1966,723739857.317023
TTO,1965,736573158.567104
TTO,1964,711897520.256199
TTO,1963,678239329.401676
TTO,1962,619322810.026308
TTO,1961,584964620.921781
TTO,1960,535673252.483535
TUN,2025,57502836548.0878
TUN,2024,51412122479.8468
TUN,2023,48205328303.3398
TUN,2022,44929920092.7955
TUN,2021,47073234359.1819
TUN,2020,42491780918.361
TUN,2019,41905642418.825
TUN,2018,42686504459.801
TUN,2017,42163530590.9462
TUN,2016,44360072680.4476
TUN,2015,45779494041.9295
TUN,2014,50271812920.612
TUN,2013,48685446413.953
TUN,2012,47311401812.6733
TUN,2011,48123325825.0739
TUN,2010,46206091937.9628
TUN,2009,43455740497.3061
TUN,2008,44859439902.2191
TUN,2007,38915353866.757
TUN,2006,34376664600.5898
TUN,2005,32272186694.8043
TUN,2004,31183885241.4396
TUN,2003,27453902261.4629
TUN,2002,23141616604.5242
TUN,2001,22065832448.8623
TUN,2000,21473528160.7782
TUN,1999,22943202174.9668
TUN,1998,21802893587.126
TUN,1997,20746210353.845
TUN,1996,19587161806.7655
TUN,1995,18030876599.3444
TUN,1994,15633174304.0905
TUN,1993,14608335608.1543
TUN,1992,15496708060.4184
TUN,1991,13074782608.6957
TUN,1990,12290568181.8182
TUN,1989,10101851744.5627
TUN,1988,10096245762.4352
TUN,1987,9696715910.70907
TUN,1986,9017806654.4169
TUN,1985,8410226052.6114
TUN,1984,8254541194.82566
TUN,1983,8350582747.83541
TUN,1982,8133580051.70251
TUN,1981,8428445294.08429
TUN,1980,8744134354.16152
TUN,1979,7188863903.63675
TUN,1978,5968460080.1113
TUN,1977,5109324009.32401
TUN,1976,4508191942.16081
TUN,1975,4328965587.53266
TUN,1974,3545868575.14639
TUN,1973,2730813385.32624
TUN,1972,2237556148.51085
TUN,1971,1685162272.40652
TUN,1970,1439238095.2381
TUN,1969,1289904761.90476
TUN,1968,1214666666.66667
TUN,1967,1085714285.71429
TUN,1966,1040952380.95238
TUN,1965,991047619.047619
TUN,1964,1025866792.15686
TUN,1963,1026737600.0
TUN,1962,880027733.333333
TUN,1961,866155428.571429
TUR,2025,1597293229287.0
TUR,2024,1359123768774.12
TUR,2023,1141242864657.45
TUR,2022,926097476913.818
TUR,2021,839938668172.134
TUR,2020,733628247119.077
TUR,2019,775853144222.613
TUR,2018,788356985773.667
TUR,2017,863874522365.276
TUR,2016,870818016909.84
TUR,2015,865460050683.656
TUR,2014,942343431928.654
TUR,2013,962167643588.925
TUR,2012,885327622479.052
TUR,2011,844192507380.795
TUR,2010,782545664268.333
TUR,2009,653894449921.288
TUR,2008,775415944332.866
TUR,2007,685228481017.03
TUR,2006,559668118237.002
TUR,2005,508314210212.544
TUR,2004,410156784495.948
TUR,2003,315392899922.379
TUR,2002,240778008473.845
TUR,2001,202195080239.036
TUR,2000,274748463178.502
TUR,1999,256673939247.773
TUR,1998,276035372654.608
TUR,1997,263817553748.395
TUR,1996,250366965174.129
TUR,1995,234699627004.035
TUR,1994,130650447499.071
TUR,1993,180415757851.616
TUR,1992,159104772991.851
TUR,1991,151034731543.624
TUR,1990,150655500191.644
TUR,1989,107127191328.935
TUR,1988,90875175808.7201
TUR,1987,87190081680.28
TUR,1986,75673037037.037
TUR,1985,67232758620.6897
TUR,1984,59937602179.8365
TUR,1983,61803555555.5556
TUR,1982,64369325153.3742
TUR,1981,71180180180.1802
TUR,1980,68823684210.5263
TUR,1979,89616129032.2581
TUR,1978,65912500000.0
TUR,1977,58683333333.3333
TUR,1976,51450000000.0
TUR,1975,46042857142.8571
TUR,1974,35414285714.2857
TUR,1973,26000000000.0
TUR,1972,20650000000.0
TUR,1971,16166666666.6667
TUR,1970,17863636363.6364
TUR,1969,19466666666.6667
TUR,1968,17500000000.0
TUR,1967,15644444444.4444
TUR,1966,14100000000.0
TUR,1965,11966666666.6667
TUR,1964,11177777777.7778
TUR,1963,10355555555.5556
TUR,1962,8922222222.22222
TUR,1961,7988888888.88889
TUR,1960,7566666666.66667
TKM,2025,49828621355.6516
TKM,2024,44249447717.2312
TKM,2023,39020211239.6728
TKM,2022,37583913148.2791
TKM,2021,26334182093.7903
TKM,2020,27350527267.6636
TKM,2019,29700000000.0
TKM,2018,26036313868.6131
TKM,2017,33352261306.5327
TKM,2016,33313947368.4211
TKM,2015,35799714285.7143
TKM,2014,43524210526.3158
TKM,2013,39197543859.6491
TKM,2012,35164210526.3158
TKM,2011,29233333333.3333
TKM,2010,22583157894.7368
TKM,2009,20214385964.9123
TKM,2008,19271523178.8079
TKM,2007,12664165103.1895
TKM,2006,10276674364.8961
TKM,2005,8103901996.37024
TKM,2004,6838351088.46688
TKM,2003,5977440582.80171
TKM,2002,4462029108.72349
TKM,2001,3534772732.39746
TKM,2000,2904663310.9825
TKM,1999,2450564100.18292
TKM,1998,2605689134.49042
TKM,1997,2450350625.10407
TKM,1996,2378759975.44506
TKM,1995,2482228439.71407
TKM,1994,2561118608.35516
TKM,1993,3179225948.58114
TKM,1992,3200539816.0601
TKM,1991,3208098919.0146
TKM,1990,3189539641.3171
TKM,1989,3006988216.55045
TKM,1988,3010982414.24425
TKM,1987,2331358819.75954
TCA,2024,1745378000.0
TCA,2023,1638653000.0
TCA,2022,1434119000.0
TCA,2021,1236459000.0
TCA,2020,918387000.0
TCA,2019,1371838000.0
TCA,2018,1314329000.0
TCA,2017,1197958000.0
TCA,2016,1202078000.0
TCA,2015,1078274000.0
TCA,2014,956605000.0
TCA,2013,863328000.0
TCA,2012,832848000.0
TCA,2011,842941000.0
TCA,2010,686788000.0
TCA,2009,703176000.0
TCA,2008,862684000.0
TCA,2007,773490000.0
TCA,2006,721891500.0
TCA,2005,578645800.0
TCA,2004,485598800.0
TCA,2003,409753600.0
TCA,2002,366707900.0
TCA,2001,358744800.0
TUV,2025,57345434.7234984
TUV,2024,56752265.8012166
TUV,2023,50491930.924381
TUV,2022,54104146.3198082
TUV,2021,61597447.1614093
TUV,2020,52302514.9939611
TUV,2019,53527720.0597564
TUV,2018,48026990.1943497
TUV,2017,45288858.1637361
TUV,2016,41306141.62505
TUV,2015,36755290.7767318
TUV,2014,38643167.2951054
TUV,2013,38767554.542532
TUV,2012,38912985.1801769
TUV,2011,39665361.1329159
TUV,2010,32425361.8050211
TUV,2009,27851666.1740196
TUV,2008,31602915.0009478
TUV,2007,28547819.7129545
TUV,2006,24274966.4338055
TUV,2005,22846519.1722166
TUV,2004,22878877.9130312
TUV,2003,19584879.571753
TUV,2002,16639799.8873171
TUV,2001,14139705.2510497
TUV,2000,14881202.5785774
TUV,1999,14800503.2582747
TUV,1998,13795146.2092638
TUV,1997,13734210.096632
TUV,1996,13338597.3300737
TUV,1995,11922614.1984666
TUV,1994,11772610.6579341
TUV,1993,10414399.9564792
TUV,1992,10535028.1423687
TUV,1991,10127313.9132358
TUV,1990,9542900.90136505
TUV,1989,8454523.24729257
TUV,1988,7011059.37136205
TUV,1987,5020513.49920593
TUV,1986,4574706.2115277
TUV,1985,3862851.88310194
TUV,1984,4481977.90255389
TUV,1983,4152550.30416472
TUV,1982,4118945.16164625
TUV,1981,4773017.53163822
TUV,1980,4206128.13370474
TUV,1979,4065659.43428377
TUV,1978,3798781.86329799
TUV,1977,3669419.59164946
TUV,1976,3919072.22992563
TUV,1975,4014748.0540762
TUV,1974,4122328.66617539
TUV,1973,3411915.43882127
TUV,1972,2968457.94392523
TUV,1971,2716989.58449994
TUV,1970,2585955.87411804
UGA,2025,61985829288.1496
UGA,2024,53911907079.0485
UGA,2023,48768955863.3175
UGA,2022,45565333210.9108
UGA,2021,40529788748.6737
UGA,2020,37600368241.6657
UGA,2019,35353061003.4359
UGA,2018,32927025619.6795
UGA,2017,30744473841.424
UGA,2016,29203988696.2626
UGA,2015,32387183730.1002
UGA,2014,32612397257.4458
UGA,2013,28915786516.6123
UGA,2012,27305915910.7877
UGA,2011,27871725241.4723
UGA,2010,26673441430.7857
UGA,2009,25127805566.6584
UGA,2008,14440404132.2047
UGA,2007,11902564494.8833
UGA,2006,9977647682.96954
UGA,2005,9239221763.05793
UGA,2004,7939487547.77384
UGA,2003,6606884275.23087
UGA,2002,6178563591.12051
UGA,2001,5840503868.51573
UGA,2000,6193246837.09687
UGA,1999,5998563257.94659
UGA,1998,6584815846.52754
UGA,1997,6269333313.17108
UGA,1996,6044585326.938
UGA,1995,5755818842.49246
UGA,1994,3990430446.71216
UGA,1993,3220439044.18949
UGA,1992,2857457761.90922
UGA,1991,3321729159.62277
UGA,1990,4304399310.30967
UGA,1989,5276480799.33868
UGA,1988,6508931651.66667
UGA,1987,6269522042.11556
UGA,1986,3923244049.95796
UGA,1985,3519695443.52516
UGA,1984,3615647477.05434
UGA,1983,2240333333.33333
UGA,1982,2177500000.0
UGA,1981,1337300000.0
UGA,1980,1244610000.0
UGA,1979,2139025000.0
UGA,1978,2420260869.56522
UGA,1977,2936470588.23529
UGA,1976,2447300000.0
UGA,1975,2359555555.55556
UGA,1974,2098944967.20844
UGA,1973,1701829789.02127
UGA,1972,1490970180.59639
UGA,1971,1417191656.16688
UGA,1970,1259554808.90382
UGA,1969,1168556628.86742
UGA,1968,1037379252.41495
UGA,1967,967240655.186896
UGA,1966,925381492.370153
UGA,1965,884502309.953801
UGA,1964,589247687.30035
UGA,1963,516315231.449087
UGA,1962,449158233.391351
UGA,1961,441667334.611947
UGA,1960,423145605.043164
UKR,2025,214233312784.397
UKR,2024,190833835445.1
UKR,2023,181221517868.744
UKR,2022,161989520721.19
UKR,2021,199765859570.935
UKR,2020,156617722013.342
UKR,2019,153883047509.577
UKR,2018,130891088293.55
UKR,2017,112090505081.739
UKR,2016,93355869403.9223
UKR,2015,91030967789.0717
UKR,2014,133503871861.723
UKR,2013,190498811460.028
UKR,2012,182591753827.949
UKR,2011,169333835201.554
UKR,2010,141209170427.233
UKR,2009,121552153444.124
UKR,2008,188110390659.515
UKR,2007,148733861386.139
UKR,2006,111884752475.248
UKR,2005,89238865118.5263
UKR,2004,67220154164.3166
UKR,2003,52010355753.0461
UKR,2002,43956163612.0433
UKR,2001,39309580983.2282
UKR,2000,32375083934.8241
UKR,1999,31580639553.8298
UKR,1998,41882523345.1804
UKR,1997,50151531591.7317
UKR,1996,44558831005.0621
UKR,1995,48213856468.5718
UKR,1994,52549580264.8064
UKR,1993,65648559903.0571
UKR,1992,73945908383.7046
UKR,1991,77350733982.4458
UKR,1990,81393558423.4406
UKR,1989,82709161099.1244
UKR,1988,74703517902.6642
UKR,1987,64087694038.2333
ARE,2024,552324919095.872
ARE,2023,522622268401.125
ARE,2022,511403404642.173
ARE,2021,422441282436.237
ARE,2020,357161776271.328
ARE,2019,433926218686.108
ARE,2018,440560003161.236
ARE,2017,403365056078.846
ARE,2016,381717208620.964
ARE,2015,381973135513.065
ARE,2014,424935834104.193
ARE,2013,409632574702.715
ARE,2012,392793559050.783
ARE,2011,368881033962.57
ARE,2010,307736348527.33
ARE,2009,253547358746.804
ARE,2008,315474615741.223
ARE,2007,257916148767.436
ARE,2006,222116532963.026
ARE,2005,180617467954.23
ARE,2004,147824249957.985
ARE,2003,124346476180.46
ARE,2002,109816091078.603
ARE,2001,103311631797.329
ARE,2000,104337463730.167
ARE,1999,84445399334.7235
ARE,1998,75674384204.7668
ARE,1997,78838886862.1575
ARE,1996,73571217376.7336
ARE,1995,65743604965.7557
ARE,1994,59305111227.5034
ARE,1993,55625269485.1866
ARE,1992,54239188745.5001
ARE,1991,51552058250.3806
ARE,1990,50701374187.331
ARE,1989,41464966301.7919
ARE,1988,36275613876.8575
ARE,1987,36384802310.3887
ARE,1986,33943568480.9469
ARE,1985,40603631079.4051
ARE,1984,41807931452.8262
ARE,1983,42803373389.6704
ARE,1982,46622715280.796
ARE,1981,49333471894.9853
ARE,1980,43599134193.0959
ARE,1979,31225557021.8735
ARE,1978,23775718541.3171
ARE,1977,24871660291.7912
ARE,1976,19213212475.0768
ARE,1975,14720729969.1197
ARE,1974,11651505689.4244
ARE,1973,4231243615.86089
ARE,1972,1415086929.3006
ARE,1971,939893599.634201
ARE,1970,685986701.316701
GBR,2025,4002587541846.01
GBR,2024,3695539513534.15
GBR,2023,3420796653789.08
GBR,2022,3181244350465.41
GBR,2021,3194559188925.93
GBR,2020,2724001478304.59
GBR,2019,2875710080015.3
GBR,2018,2897028009916.05
GBR,2017,2699118387873.1
GBR,2016,2706807606538.73
GBR,2015,2945579890258.46
GBR,2014,3085362169410.29
GBR,2013,2796908333283.39
GBR,2012,2719715961539.83
GBR,2011,2675590034128.66
GBR,2010,2496740681057.14
GBR,2009,2429358155475.93
GBR,2008,2945251838235.29
GBR,2007,3104699879951.98
GBR,2006,2719558417663.29
GBR,2005,2551361818181.82
GBR,2004,2429774807762.72
GBR,2003,2061227755102.04
GBR,2002,1790536570743.41
GBR,2001,1656171009068.66
GBR,2000,1671597821152.97
GBR,1999,1693458987218.9
GBR,1998,1660821464060.95
GBR,1997,1569317288801.57
GBR,1996,1425287051482.06
GBR,1995,1349094208616.06
GBR,1994,1140489745944.29
GBR,1993,1061388722255.55
GBR,1992,1179659529659.53
GBR,1991,1142797178130.51
GBR,1990,1093169389204.55
GBR,1989,926884816753.927
GBR,1988,910122732123.799
GBR,1987,745162608269.325
GBR,1986,601452653180.885
GBR,1985,489285164271.047
GBR,1984,461487097632.349
GBR,1983,489618008185.539
GBR,1982,515048916841.37
GBR,1981,540765675241.158
GBR,1980,564947710899.373
GBR,1979,438994070309.191
GBR,1978,335883029721.956
GBR,1977,263066457352.172
GBR,1976,232614555256.065
GBR,1975,241756637168.142
GBR,1974,206131369798.971
GBR,1973,192537971582.558
GBR,1972,169965034965.035
GBR,1971,148113896325.14
GBR,1970,130671946244.3
GBR,1969,116464702803.218
GBR,1968,107759910067.889
GBR,1967,113116888210.787
GBR,1966,108572752102.045
GBR,1965,101824755078.991
GBR,1964,94407558351.1616
GBR,1963,86561961812.3249
GBR,1962,81247564156.8246
GBR,1961,77741965703.3544
GBR,1960,73233967692.1028
USA,2025,30769700000000.0
USA,2024,29298013000000.0
USA,2023,27811517000000.0
USA,2022,26054614000000.0
USA,2021,23725645000000.0
USA,2020,21375281000000.0
USA,2019,21539982000000.0
USA,2018,20656516000000.0
USA,2017,19612102000000.0
USA,2016,18804913000000.0
USA,2015,18295019000000.0
USA,2014,17608138000000.0
USA,2013,16880683000000.0
USA,2012,16253970000000.0
USA,2011,15599732000000.0
USA,2010,15048971000000.0
USA,2009,14478067000000.0
USA,2008,14769862000000.0
USA,2007,14474228000000.0
USA,2006,13815583000000.0
USA,2005,13039197000000.0
USA,2004,12217196000000.0
USA,2003,11456450000000.0
USA,2002,10929108000000.0
USA,2001,10581929000000.0
USA,2000,10250952000000.0
USA,1999,9631172000000.0
USA,1998,9062817000000.0
USA,1997,8577552000000.0
USA,1996,8073122000000.0
USA,1995,7639749000000.0
USA,1994,7287236000000.0
USA,1993,6858559000000.0
USA,1992,6520327000000.0
USA,1991,6158129000000.0
USA,1990,5963144000000.0
USA,1989,5641580000000.0
USA,1988,5236438000000.0
USA,1987,4855215000000.0
USA,1986,4579631000000.0
USA,1985,4338979000000.0
USA,1984,4037613000000.0
USA,1983,3634038000000.0
USA,1982,3343789000000.0
USA,1981,3207041000000.0
USA,1980,2857307000000.0
USA,1979,2627333000000.0
USA,1978,2351599000000.0
USA,1977,2081826000000.0
USA,1976,1873412000000.0
USA,1975,1684904000000.0
USA,1974,1545243000000.0
USA,1973,1425376000000.0
USA,1972,1279110000000.0
USA,1971,1164850000000.0
USA,1970,1073303000000.0
USA,1969,1017438172413.79
USA,1968,940225000000.0
USA,1967,859620034482.759
USA,1966,813032758620.69
USA,1965,741904862068.965
USA,1964,684144620689.655
USA,1963,637058551724.138
USA,1962,603639413793.103
USA,1961,561940310344.828
USA,1960,541988586206.897
URY,2025,85347696277.6859
URY,2024,82322859144.2816
URY,2023,79208725899.5531
URY,2022,71240669088.0587
URY,2021,60739061281.1628
URY,2020,53559354501.4278
URY,2019,62222324964.633
URY,2018,65344577415.7535
URY,2017,65006039809.739
URY,2016,57480787465.2716
URY,2015,57680327998.6689
URY,2014,61496186973.902
URY,2013,61337621933.7857
URY,2012,54232266358.7811
URY,2011,50342406067.0777
URY,2010,41950361211.9581
URY,2009,32708319077.5179
URY,2008,31119602538.8322
URY,2007,23797773024.3992
URY,2006,19741420739.8901
URY,2005,17362857683.8545
URY,2004,13686329890.1191
URY,2003,12045638351.8507
URY,2002,13606515722.5864
URY,2001,20898761742.2386
URY,2000,22823270892.1094
URY,1999,23983945190.6202
URY,1998,25385886977.5228
URY,1997,23969739233.8966
URY,1996,20515458113.5857
URY,1995,19297663096.5506
URY,1994,17474588895.8918
URY,1993,15002136971.1745
URY,1992,12878148790.7348
URY,1991,11206176650.9075
URY,1990,9298807850.29979
URY,1989,8438951476.06644
URY,1988,8213538368.84635
URY,1987,7367494080.40014
URY,1986,5880112788.40947
URY,1985,4732017873.38369
URY,1984,4850238549.61832
URY,1983,5102276308.45313
URY,1982,9178780076.99713
URY,1981,11048301420.6301
URY,1980,10163020115.7344
URY,1979,7181182224.11227
URY,1978,4910254565.57831
URY,1977,4114670014.3472
URY,1976,3667161241.48372
URY,1975,3538278046.96236
URY,1974,4090209681.97172
URY,1973,3964296443.35254
URY,1972,2189418688.80408
URY,1971,2807258064.51613
URY,1970,2137096774.19355
URY,1969,2004435483.87097
URY,1968,1593674184.56285
URY,1967,1597713469.09611
URY,1966,1809185093.55188
URY,1965,1890767155.52622
URY,1964,1975701816.46615
URY,1963,1539681490.78174
URY,1962,1710004407.22785
URY,1961,1547388781.43133
URY,1960,1242289239.20493
UZB,2025,147038081129.405
UZB,2024,121356065241.228
UZB,2023,107526539716.318
UZB,2022,94286355836.1594
UZB,2021,81170051810.5825
UZB,2020,70127127133.2164
UZB,2019,70170662562.6111
UZB,2018,61318332402.7908
UZB,2017,72276404057.649
UZB,2016,97871364319.3985
UZB,2015,97564568986.8161
UZB,2014,91303765114.0144
UZB,2013,82674178351.6216
UZB,2012,75318846931.3239
UZB,2011,67404618404.5392
UZB,2010,55544226552.8467
UZB,2009,33689223673.2577
UZB,2008,29549438883.8338
UZB,2007,22311393927.8817
UZB,2006,17330833852.919
UZB,2005,14307509838.8053
UZB,2004,12030023547.8807
UZB,2003,10134453435.4603
UZB,2002,9687788512.80184
UZB,2001,11401421329.1974
UZB,2000,13760513969.314
UZB,1999,17078465982.0282
UZB,1998,14988971210.8383
UZB,1997,14744603773.5849
UZB,1996,13948892215.5689
UZB,1995,13350461264.9969
UZB,1994,12899074922.38
UZB,1993,13099920055.9608
UZB,1992,12953801760.2414
UZB,1991,13800167711.5003
UZB,1990,13362340337.8657
UZB,1989,11948815258.1132
UZB,1988,10722799639.3121
UZB,1987,8523160592.61112
VUT,2025,1353658840.63993
VUT,2024,1297956614.77783
VUT,2023,1188137265.19047
VUT,2022,1151863789.76624
VUT,2021,1093826088.94269
VUT,2020,1017403362.80118
VUT,2019,1061547512.69257
VUT,2018,1034402941.04298
VUT,2017,998536154.882053
VUT,2016,908725512.790966
VUT,2015,855360239.609869
VUT,2014,879185478.498067
VUT,2013,863347171.906814
VUT,2012,747839697.746593
VUT,2011,770153588.218833
VUT,2010,670712979.682038
VUT,2009,592622319.145664
VUT,2008,590748429.401902
VUT,2007,516392922.513728
VUT,2006,439358586.535588
VUT,2005,394962433.029368
VUT,2004,364996869.129618
VUT,2003,314471413.001776
VUT,2002,262596535.549028
VUT,2001,257926881.72043
VUT,2000,272014627.835262
VUT,1999,268006972.690296
VUT,1998,262293410.708334
VUT,1997,272771209.113662
VUT,1996,261370044.486614
VUT,1995,249333250.082507
VUT,1994,233701301.490486
VUT,1993,200491853.167847
VUT,1992,209088824.608438
VUT,1991,201334169.054441
VUT,1990,168879207.244148
VUT,1989,154013202.116475
VUT,1988,158351368.433149
VUT,1987,139464173.547324
VUT,1986,126498935.335649
VUT,1985,131856420.703184
VUT,1984,144482515.368336
VUT,1983,117389554.191406
VUT,1982,114501912.522867
VUT,1981,113781795.82356
VUT,1980,121185497.569261
VUT,1979,119258835.335525
VEN,2025,99661244155.6306
VEN,2024,120566112397.063
